Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
68487,48,758,12,385,33,89,89,9,7,13,0,0,0,0,0,32,2691,1277,1188,0,0
56796,24,656,38,161,62,47,37,8,9,7,0,0,0,0,0,51,2657,964,927,0,0
87000,61,196,25,607,67,17,49,4,6,7,0,0,0,0,0,28,2720,912,863,0,0
79823,6,835,73,380,114,73,43,6,9,7,0,1,0,0,0,61,2249,1475,1432,1,0
30828,16,16,11,15,2,0,12,1,1,4,0,0,0,0,0,40,2427,44,32,0,0
34109,39,9,1,5,2,1,4,0,0,3,0,0,0,0,0,49,2394,18,14,0,0
53367,2,229,7,140,10,3,11,5,1,8,0,0,0,0,0,46,2461,389,378,0,1
22390,49,0,1,4,15,1,5,1,0,2,0,0,0,0,0,51,2410,21,16,0,0
71322,31,121,24,124,24,15,42,4,1,7,0,0,0,0,0,44,2217,308,266,0,0
79244,58,471,102,125,212,61,245,4,10,7,0,0,1,1,0,27,2716,971,726,2,1
49912,5,520,8,223,32,49,42,10,5,7,1,0,0,0,0,71,2819,832,790,1,1
48699,90,26,1,10,2,0,1,1,0,3,0,0,0,0,0,70,2563,39,38,0,0
80144,47,240,132,445,250,192,108,3,7,8,0,0,0,0,0,45,2431,1259,1151,0,0
54252,25,178,4,26,8,4,44,4,1,5,0,0,0,0,0,64,2556,220,176,0,0
81929,60,1486,55,278,49,0,185,4,4,10,1,0,1,0,0,44,2797,1868,1683,2,1
76068,67,1115,12,128,33,12,76,2,3,4,0,1,0,0,1,45,2736,1300,1224,2,0
53204,40,29,0,8,2,0,6,1,0,3,0,0,0,0,0,44,2260,39,33,0,0
67911,63,529,0,356,63,28,0,6,7,11,0,0,0,0,0,71,2197,976,976,0,0
14796,1,13,3,8,7,4,16,1,0,3,0,0,0,0,0,36,2809,35,19,0,1
78128,89,934,24,230,16,24,36,8,4,6,0,1,1,0,0,46,2289,1228,1192,2,0
14188,40,2,7,11,16,12,27,2,0,4,0,0,0,0,0,48,2645,48,21,0,0
20425,5,4,12,5,3,16,17,2,0,3,0,0,0,0,0,34,2767,40,23,0,0
58646,3,62,1,44,6,5,22,2,1,4,0,0,0,0,0,58,2543,118,96,0,0
72967,1,158,35,179,0,0,125,7,2,8,1,0,0,0,0,50,2720,372,247,1,1
48150,24,173,2,39,3,2,47,5,1,4,0,0,0,0,0,71,2545,219,172,0,0
82332,89,830,59,968,51,79,19,5,3,12,0,0,1,0,0,59,2809,1987,1968,1,1
58275,48,189,10,253,56,43,64,8,2,7,0,0,0,0,0,65,2551,551,487,0,0
44953,31,728,17,133,11,8,124,7,3,13,1,0,0,0,0,39,2714,897,773,1,0
34587,68,7,2,9,2,0,2,1,0,3,0,0,0,0,0,67,2203,20,18,0,0
43018,46,35,4,17,7,6,64,2,2,2,0,0,0,0,0,46,2399,69,5,0,0
45736,92,188,3,180,20,3,43,7,1,6,0,0,0,0,0,66,2499,394,351,0,0
66476,80,742,28,152,25,9,57,6,8,10,0,0,0,0,0,51,2366,956,899,0,0
27733,16,0,7,5,26,2,17,2,0,3,0,0,0,0,0,39,2466,40,23,0,0
69805,50,750,71,174,13,10,20,6,8,11,0,0,0,0,0,68,2318,1018,998,0,0
72217,93,816,42,450,55,56,154,3,10,8,0,0,0,0,0,58,2604,1419,1265,0,0
25818,51,5,2,8,2,2,9,0,1,2,0,0,0,0,0,49,2778,19,10,0,0
37509,24,37,5,56,12,8,5,3,0,4,0,0,0,0,0,44,2814,118,113,0,0
25176,79,4,0,4,0,0,5,1,0,2,0,0,0,0,0,44,2482,8,3,0,0
43586,26,99,2,11,4,0,16,3,0,4,0,0,0,0,0,40,2827,116,100,0,0
53230,86,176,72,98,136,21,229,5,2,12,0,0,0,0,0,64,2854,503,274,0,0
50116,68,54,0,10,0,0,2,1,0,4,0,1,0,0,0,63,2168,64,62,1,0
84906,98,997,15,414,99,30,76,5,6,12,0,1,1,0,1,48,2427,1555,1479,3,0
61286,34,356,0,107,19,9,117,7,1,8,0,0,0,0,0,54,2490,491,374,0,0
82333,60,1311,0,359,46,89,17,4,3,10,0,0,1,0,0,34,2615,1805,1788,1,1
65220,3,890,63,292,0,25,12,8,4,7,0,0,0,0,0,55,2823,1270,1258,0,1
33590,65,4,0,2,0,0,2,1,0,2,0,0,0,0,0,46,2397,6,4,0,0
30992,83,17,0,14,7,3,2,1,0,3,0,0,0,0,0,44,2592,41,39,0,0
72309,64,960,0,883,50,38,0,5,6,8,0,0,0,1,0,44,2634,1931,1931,1,1
16005,69,1,3,2,20,30,47,2,1,2,0,0,0,0,0,40,2843,56,9,0,0
65487,48,240,67,500,199,0,163,3,5,6,0,0,0,0,0,63,2329,1006,843,0,0
58692,21,301,11,61,4,7,11,8,2,4,0,0,0,0,0,55,2243,384,373,0,0
40590,30,154,0,50,6,11,37,3,4,3,1,0,0,0,0,51,2429,221,184,1,0
20587,39,2,3,6,4,1,9,1,1,2,0,0,0,0,0,50,2208,16,7,0,0
62637,76,104,12,48,4,12,5,2,2,5,0,0,0,0,0,66,2279,180,175,0,0
29435,11,70,3,37,4,2,64,3,2,2,0,0,0,0,0,54,2851,116,52,0,1
19346,26,2,0,9,3,6,2,1,0,3,0,0,0,0,0,46,2309,20,18,0,0
35788,34,23,2,11,3,1,4,2,0,3,0,0,0,0,0,49,2316,40,36,0,0
36997,72,43,4,12,8,0,27,2,1,4,0,0,0,0,0,52,2672,67,40,0,0
23539,13,4,24,11,16,1,25,2,0,4,0,0,0,0,0,63,2280,56,31,0,0
65333,58,654,7,92,0,15,30,9,4,8,0,1,1,0,0,47,2322,768,738,2,0
78499,12,912,72,170,47,36,97,11,3,4,0,0,1,0,0,63,2377,1237,1140,1,1
29732,23,25,0,8,0,1,4,2,0,2,0,0,0,0,0,49,2255,34,30,0,0
41275,33,24,4,22,0,2,9,3,1,3,0,0,0,0,0,60,2256,52,43,0,0
63516,30,141,11,114,15,14,5,4,1,7,0,0,0,0,0,47,2517,295,290,0,0
42769,15,71,0,13,3,1,0,1,1,4,0,0,0,0,0,58,2419,88,88,0,0
49572,25,35,1,16,0,1,1,2,0,3,0,0,0,0,0,62,2355,53,52,0,0
69209,4,496,32,849,229,48,128,5,3,6,0,0,0,1,0,48,2809,1654,1526,1,0
17148,80,9,9,11,13,10,16,3,1,3,0,0,0,0,0,44,2311,52,36,0,0
40590,30,154,0,50,6,11,37,3,4,3,1,0,0,0,0,51,2429,221,184,1,0
30560,6,9,1,5,4,5,7,1,0,3,0,0,0,0,0,44,2526,24,17,0,0
32146,16,26,3,23,4,7,3,2,0,4,0,0,0,0,0,37,2207,63,60,0,0
41713,57,77,8,44,10,10,25,3,1,4,0,0,0,0,0,56,2220,149,124,0,0
34176,9,11,2,7,4,2,2,1,0,3,0,0,0,0,0,45,2317,26,24,0,0
58482,59,576,7,115,19,7,7,7,4,9,0,1,0,0,0,65,2268,724,717,1,0
59686,78,89,15,89,34,42,5,4,1,6,0,0,0,0,0,55,2314,269,264,0,0
60896,90,1013,30,399,60,46,153,9,10,4,0,0,0,0,0,56,2785,1548,1395,0,1
62994,74,224,12,48,4,12,12,6,2,4,0,0,0,0,0,40,2276,300,288,0,0
47320,10,200,19,111,50,15,19,5,1,8,0,0,0,0,0,63,2491,395,376,0,0
74859,63,570,73,614,133,102,73,6,5,11,0,0,0,1,0,71,2550,1492,1419,1,0
15253,13,1,3,3,8,1,13,1,0,3,0,0,0,0,0,28,2403,16,3,0,0
31560,98,62,1,20,4,0,7,2,1,3,0,0,0,0,0,46,2529,87,80,0,0
72071,4,531,69,300,150,138,150,5,4,8,0,0,0,0,0,66,2659,1188,1038,0,0
91172,94,162,28,818,0,28,56,4,3,7,1,0,1,1,1,30,2618,1036,980,4,1
90000,91,675,144,133,94,192,241,4,8,5,1,0,1,1,0,36,2347,1238,997,3,0
41967,66,23,4,10,0,2,15,1,0,3,0,0,0,0,0,39,2377,39,24,0,0
69263,14,492,5,32,13,5,21,9,1,7,0,1,0,0,0,55,2275,547,526,1,0
65706,77,918,10,129,13,0,129,11,3,12,0,1,1,0,1,50,2525,1070,941,3,1
60934,41,224,155,155,192,93,54,6,4,11,0,0,0,0,0,45,2322,819,765,0,0
71965,21,572,19,286,50,38,248,6,3,5,0,0,0,0,0,69,2494,965,717,0,0
65210,25,626,0,70,0,7,28,9,3,8,0,1,0,1,0,65,2270,703,675,2,0
79174,2,1074,37,518,193,92,129,5,6,7,0,0,1,1,0,45,2693,1914,1785,2,1
81380,51,741,68,689,224,68,103,4,2,10,0,0,0,0,0,53,2713,1790,1687,0,0
48432,3,322,3,50,4,3,42,7,1,6,0,0,0,0,0,47,2778,382,340,0,0
52914,32,254,10,44,30,10,227,7,3,3,1,0,0,0,0,49,2697,348,121,1,0
38946,84,116,6,82,6,6,41,3,1,6,0,0,0,0,0,65,2407,216,175,0,0
26067,49,22,2,18,0,2,12,3,0,3,0,0,0,0,0,46,2396,44,32,0,0
44325,69,516,0,21,0,0,5,8,2,7,0,1,0,0,0,48,2638,537,532,1,0
42523,96,14,36,11,3,26,35,1,1,4,0,0,0,0,0,56,2226,90,55,0,0
26487,23,2,8,10,12,14,23,2,1,3,0,0,0,0,0,42,2564,46,23,0,0
53233,18,28,0,9,3,0,0,1,0,3,0,0,0,0,0,63,2262,40,40,0,0
67716,8,530,142,217,62,9,56,7,4,13,0,1,0,0,0,60,2694,960,904,1,0
76234,21,519,50,167,130,0,41,8,3,11,0,1,0,0,0,48,2302,866,825,1,0
84117,60,611,76,749,59,45,26,7,10,6,0,0,1,0,0,64,2208,1540,1514,1,0
65487,48,240,67,500,199,0,163,3,5,6,0,0,0,0,0,63,2329,1006,843,0,0
25224,36,4,9,12,11,2,8,1,1,3,0,0,0,0,0,48,2264,38,30,0,0
89616,36,671,47,655,145,111,15,7,5,12,0,0,0,0,0,37,2648,1629,1614,0,1
40851,63,23,1,7,0,4,24,1,1,2,0,0,0,0,0,49,2652,35,11,0,0
27469,2,9,1,2,3,2,0,0,0,3,0,0,0,0,0,73,2855,17,17,0,0
82347,38,556,54,845,202,133,63,7,7,10,1,0,0,1,0,63,2759,1790,1727,2,1
73803,61,833,80,363,52,26,174,9,5,6,1,0,0,0,0,63,2856,1354,1180,1,1
8820,52,12,0,13,4,2,4,3,0,3,0,0,0,0,0,68,2623,31,27,0,0
43322,25,56,7,48,10,2,18,3,0,4,0,0,0,0,0,46,2228,123,105,0,0
55593,63,293,8,124,11,4,106,6,6,3,1,0,0,0,0,47,2471,440,334,1,0
50501,10,297,0,38,13,0,152,5,4,4,1,0,0,0,0,66,2535,348,196,1,1
37085,65,39,1,16,2,0,3,3,0,3,0,0,0,0,0,45,2162,58,55,0,0
16185,71,5,11,16,21,8,45,2,2,2,0,0,0,0,0,30,2487,61,16,0,0
57731,0,266,21,300,65,8,44,8,8,6,0,0,0,0,0,51,2742,660,616,0,0
48432,3,322,3,50,4,3,42,7,1,6,0,0,0,0,0,47,2778,382,340,0,1
73807,88,366,124,156,71,78,54,5,5,11,0,0,0,0,0,42,2702,795,741,0,0
18929,15,32,0,8,23,4,18,1,0,4,0,0,0,0,0,30,2657,67,49,0,0
35893,80,158,0,23,0,0,18,3,1,5,0,0,0,0,0,52,2781,181,163,0,0
61014,17,269,129,495,182,43,29,9,3,4,0,0,0,0,0,40,2846,1118,1089,0,0
32144,76,41,0,10,0,0,3,2,1,3,0,1,0,0,0,66,2257,51,48,1,0
14918,52,3,3,3,15,4,15,1,0,3,0,0,0,0,0,57,2728,28,13,0,0
45146,28,33,0,5,0,0,15,1,1,2,0,0,0,0,0,57,2508,38,23,0,0
41769,31,302,29,131,32,0,27,8,1,7,0,0,0,0,0,65,2660,494,467,0,0
88325,42,519,71,860,93,27,53,6,2,9,0,0,0,0,0,39,2303,1570,1517,0,0
38054,24,23,2,17,2,1,0,2,0,3,0,0,0,0,0,70,2218,45,45,0,0
80617,42,594,51,631,72,55,32,4,6,8,0,0,0,0,0,25,2784,1403,1371,0,0
5305,12,12,4,7,1,3,5,1,0,0,0,0,0,0,0,44,2493,27,22,0,0
36807,88,4,2,5,0,0,5,1,0,2,0,0,0,0,0,66,2715,11,6,0,0
28427,67,18,3,19,3,3,6,2,0,3,0,0,0,0,0,37,2624,46,40,0,0
82032,54,332,194,377,149,125,57,4,6,7,0,0,0,0,0,72,2244,1177,1120,0,0
22775,40,5,1,8,0,0,1,1,0,2,0,0,0,0,0,42,2534,14,13,0,0
40101,73,171,3,129,26,24,62,6,1,6,0,0,0,0,0,35,2782,353,291,0,0
58025,81,270,31,88,11,48,22,3,2,10,0,0,0,0,0,41,2374,448,426,0,0
75777,12,712,26,538,69,13,80,3,6,11,0,1,1,0,0,38,2519,1358,1278,2,1
7500,7,2,8,11,3,8,21,3,2,2,0,0,0,0,0,41,2577,32,11,0,0
33562,33,21,12,12,0,3,3,2,0,4,0,0,0,0,0,57,2163,48,45,0,0
57642,24,580,6,58,8,0,27,7,6,6,1,0,0,0,0,50,2330,652,625,1,0
58554,55,368,24,68,38,0,88,8,2,6,0,0,0,0,0,52,2800,498,410,0,0
63777,87,457,5,106,15,17,53,11,1,6,0,0,0,0,0,41,2621,600,547,0,0
57967,39,229,7,137,4,0,91,4,2,8,0,0,0,0,0,58,2642,377,286,0,0
24434,9,3,2,8,20,0,17,2,1,2,0,0,0,0,0,48,2201,33,16,0,0
11012,82,24,3,26,7,1,23,3,1,2,1,0,0,0,0,36,2629,61,38,1,0
44802,71,853,10,143,13,10,20,9,4,12,0,0,0,0,0,50,2836,1029,1009,0,0
26816,50,5,1,6,3,4,3,0,0,3,0,0,0,0,0,34,2840,19,16,0,0
34421,81,3,3,7,6,2,9,1,0,2,0,0,0,0,0,46,2522,21,12,0,0
61223,46,709,43,182,42,118,247,9,3,4,0,0,0,0,0,53,2540,1094,847,0,0
64014,56,406,0,30,0,0,8,8,2,5,0,0,0,1,0,74,2178,436,428,1,0
56981,91,908,48,217,32,12,24,2,3,13,0,1,0,0,0,39,2314,1217,1193,1,0
69245,8,428,30,214,80,30,61,6,5,10,0,0,0,0,0,64,2315,782,721,0,0
52869,40,84,3,61,2,1,21,3,1,4,0,0,0,0,0,66,2781,151,130,0,1
